Date,relacion mont/num,tc,montoSpei,numSpei
6/11/2019,"153,173",19.2125,"319,855,067,578","2,088,196"
7/11/2019,"161,604",19.1953,"387,888,182,173","2,400,240"
8/11/2019,"110,442",19.1327,"369,354,998,037","3,344,327"
9/11/2019,"3,410",N/E,"3,355,383,116","983,898"
10/11/2019,"1,686",N/E,"1,129,986,494","670,258"
11/11/2019,"131,298",19.1068,"322,586,212,312","2,456,898"
12/11/2019,"156,958",19.109,"326,005,583,049","2,077,018"
13/11/2019,"149,450",19.2178,"371,382,745,625","2,484,989"
14/11/2019,"123,912",19.4543,"438,240,703,549","3,536,719"
15/11/2019,"87,678",19.4228,"451,762,993,615","5,152,530"
16/11/2019,"3,324",N/E,"4,638,281,370","1,395,417"
17/11/2019,"2,105",N/E,"1,477,999,022","702,106"
18/11/2019,"3,101",N/E,"2,836,488,465","914,775"
19/11/2019,"183,820",19.2063,"539,994,389,812","2,937,625"
20/11/2019,"173,619",19.3687,"405,923,270,434","2,338,007"
21/11/2019,"172,574",19.48,"421,907,816,962","2,444,793"
22/11/2019,"124,754",19.4138,"412,298,222,053","3,304,896"
23/11/2019,"3,552",N/E,"3,478,807,102","979,325"
24/11/2019,"2,017",N/E,"1,124,401,667","557,350"
25/11/2019,"152,741",19.3987,"391,349,832,172","2,562,173"
26/11/2019,"160,544",19.4468,"355,604,159,265","2,214,995"
27/11/2019,"170,377",19.5185,"417,924,850,704","2,452,948"
28/11/2019,"125,758",19.5607,"409,633,848,638","3,257,326"
29/11/2019,"108,417",19.6113,"590,449,795,543","5,446,081"
30/11/2019,"4,547",N/E,"7,181,202,780","1,579,330"
1/12/2019,"2,299",N/E,"1,968,683,732","856,159"
2/12/2019,"148,649",19.5352,"494,702,393,643","3,327,982"
3/12/2019,"141,813",19.5717,"365,474,338,809","2,577,165"
4/12/2019,"148,152",19.5678,"367,341,532,567","2,479,498"
5/12/2019,"163,580",19.4707,"472,226,087,866","2,886,821"
6/12/2019,"108,479",19.3688,"443,605,870,299","4,089,339"
7/12/2019,"3,762",N/E,"4,157,463,865","1,105,156"
8/12/2019,"2,240",N/E,"1,421,400,006","634,496"
9/12/2019,"141,026",19.3247,"414,512,274,567","2,939,259"
10/12/2019,"140,676",19.2302,"405,844,242,897","2,884,954"
11/12/2019,"136,898",19.2362,"466,796,969,128","3,409,807"
12/12/2019,"8,177",N/E,"12,226,647,635","1,495,215"
13/12/2019,"98,229",19.1785,"588,845,921,715","5,994,618"
14/12/2019,"4,030",N/E,"6,124,576,269","1,519,839"
15/12/2019,"2,513",N/E,"2,375,932,207","945,509"
16/12/2019,"140,473",19.0455,"526,877,905,800","3,750,746"
17/12/2019,"145,320",18.9702,"443,266,578,650","3,050,276"
18/12/2019,"167,579",18.9165,"485,360,246,091","2,896,309"
19/12/2019,"143,899",18.9542,"473,348,382,345","3,289,446"
20/12/2019,"135,784",18.964,"579,143,754,877","4,265,195"
21/12/2019,"4,650",N/E,"5,621,576,389","1,209,054"
22/12/2019,"2,506",N/E,"1,688,836,780","673,874"
23/12/2019,"165,121",18.9133,"523,298,768,670","3,169,180"
24/12/2019,"163,831",18.9385,"322,758,926,566","1,970,073"
25/12/2019,"3,097",N/E,"1,198,377,338","386,984"
26/12/2019,"187,227",18.9643,"433,810,074,011","2,317,022"
27/12/2019,"139,019",18.9445,"477,574,205,924","3,435,320"
28/12/2019,"5,962",N/E,"6,322,023,200","1,060,426"
29/12/2019,"2,600",N/E,"1,673,733,684","643,802"
30/12/2019,"153,873",18.8452,"595,909,064,263","3,872,734"
31/12/2019,"193,394",18.8727,"534,519,442,806","2,763,893"
1/1/2020,"3,316",N/E,"1,758,232,514","530,232"
2/1/2020,"199,434",18.8642,"454,142,382,960","2,277,157"
3/1/2020,"118,973",18.8817,"345,896,558,358","2,907,354"
4/1/2020,"3,477",N/E,"3,689,216,854","1,061,047"
5/1/2020,"2,190",N/E,"1,459,197,082","666,200"
6/1/2020,"153,539",18.8673,"375,767,166,781","2,447,373"
7/1/2020,"170,109",18.827,"335,469,626,601","1,972,083"
8/1/2020,"180,514",18.8852,"380,166,589,749","2,106,017"
9/1/2020,"166,701",18.798,"365,711,908,202","2,193,814"
10/1/2020,"127,277",18.8453,"416,099,554,363","3,269,235"
11/1/2020,"3,498",N/E,"3,718,844,481","1,063,132"
12/1/2020,"1,976",N/E,"1,164,489,256","589,408"
13/01/2020,"164,199",18.7732,"429,702,606,820","2,616,967"
14/01/2020,"137,307",18.8215,"395,895,002,878","2,883,277"
15/01/2020,"96,264",18.812,"379,215,918,197","3,939,330"
16/01/2020,"140,636",18.8077,"389,133,695,005","2,766,948"
17/01/2020,"123,646",18.793,"409,834,898,510","3,314,583"
18/01/2020,"3,388",N/E,"3,670,653,344","1,083,457"
19/01/2020,"1,931",N/E,"1,217,341,886","630,439"
20/01/2020,"164,853",18.7388,"424,851,019,278","2,577,151"
21/01/2020,"159,584",18.6725,"316,376,830,457","1,982,515"
22/01/2020,"161,857",18.7007,"342,392,558,818","2,115,398"
23/01/2020,"174,898",18.6883,"379,768,545,640","2,171,368"
24/01/2020,"110,658",18.8018,"346,764,737,638","3,133,651"
25/01/2020,"3,441",N/E,"3,456,446,670","1,004,411"
26/01/2020,"2,010",N/E,"1,157,002,509","575,612"
27/01/2020,"154,298",18.8313,"386,900,276,645","2,507,481"
28/01/2020,"156,976",18.9407,"336,442,962,391","2,143,277"
29/01/2020,"162,241",18.8022,"383,998,181,056","2,366,843"
30/01/2020,"117,055",18.7067,"430,903,726,296","3,681,199"
31/01/2020,"104,035",18.7853,"537,645,649,946","5,167,936"
1/2/2020,"3,161",N/E,"4,423,943,137","1,399,573"
2/2/2020,"1,970",N/E,"1,339,875,153","680,309"
3/2/2020,"2,928",N/E,"3,346,427,292","1,143,070"
4/2/2020,"164,436",18.9082,"487,606,705,731","2,965,335"
5/2/2020,"141,465",18.6797,"375,074,302,999","2,651,358"
6/2/2020,"143,496",18.6245,"357,157,163,557","2,488,969"
7/2/2020,"123,542",18.6645,"416,977,163,127","3,375,196"
8/2/2020,"3,300",N/E,"3,657,244,559","1,108,185"
9/2/2020,"1,852",N/E,"1,200,046,769","647,847"
10/2/2020,"129,744",18.7763,"363,434,258,449","2,801,169"
11/2/2020,"154,512",18.7653,"332,288,187,216","2,150,566"
12/2/2020,"157,585",18.674,"339,224,770,241","2,152,646"
13/02/2020,"125,323",18.6308,"386,777,488,328","3,086,234"
14/02/2020,"81,242",18.6458,"428,312,227,934","5,272,039"
15/02/2020,"3,038",N/E,"4,890,329,464","1,609,898"
16/02/2020,"1,917",N/E,"1,726,347,510","900,534"
17/02/2020,"119,426",18.5712,"374,547,445,320","3,136,233"
18/02/2020,"152,951",18.5715,"349,846,561,754","2,287,311"
19/02/2020,"141,423",18.5952,"328,183,069,272","2,320,575"
20/02/2020,"162,854",18.591,"399,626,839,082","2,453,894"
21/02/2020,"107,744",18.7992,"355,476,538,906","3,299,265"
22/02/2020,"3,288",N/E,"3,560,136,075","1,082,626"
23/02/2020,"1,766",N/E,"1,124,717,782","636,715"
24/02/2020,"148,102",18.9138,"381,666,248,573","2,577,054"
25/02/2020,"156,539",19.1197,"351,267,440,561","2,243,968"
26/02/2020,"155,082",19.0878,"350,025,115,378","2,257,035"
27/02/2020,"137,037",19.1585,"443,278,824,866","3,234,745"
28/02/2020,"108,614",19.3973,"640,945,507,611","5,901,129"
29/02/2020,"3,810",N/E,"6,415,138,959","1,683,874"
1/3/2020,"2,098",N/E,"2,053,120,079","978,465"
2/3/2020,"136,280",19.776,"454,582,971,246","3,335,655"
3/3/2020,"137,483",19.6985,"343,782,353,270","2,500,541"
4/3/2020,"142,203",19.2837,"360,205,578,375","2,533,044"
5/3/2020,"152,796",19.5335,"409,141,692,112","2,677,694"
6/3/2020,"114,528",19.8095,"404,530,995,796","3,532,155"
7/3/2020,"3,415",N/E,"3,951,473,872","1,157,072"
8/3/2020,"1,864",N/E,"1,224,151,808","656,888"
9/3/2020,"153,243",20.1623,"354,018,863,760","2,310,176"
10/3/2020,"156,963",21.1117,"390,712,981,539","2,489,200"
11/3/2020,"180,174",21.0267,"407,685,731,182","2,262,734"
12/3/2020,"159,099",21.213,"466,434,536,748","2,931,727"
13/03/2020,"88,682",22.1518,"504,840,078,276","5,692,690"
14/03/2020,"3,340",N/E,"5,324,507,723","1,594,347"
15/03/2020,"1,961",N/E,"1,774,465,568","904,885"
16/03/2020,"3,211",N/E,"3,767,943,179","1,173,476"
17/03/2020,"170,912",21.9288,"582,713,514,007","3,409,432"
18/03/2020,"209,304",23.0573,"506,907,121,855","2,421,871"
19/03/2020,"193,763",23.9008,"483,821,324,489","2,496,974"
20/03/2020,"136,265",24.0868,"466,923,469,221","3,426,580"
21/03/2020,"3,713",N/E,"4,359,629,510","1,174,162"
22/03/2020,"1,890",N/E,"1,227,625,326","649,584"
23/03/2020,"194,612",24.1113,"472,514,696,551","2,427,983"
24/03/2020,"222,274",25.0782,"437,747,018,263","1,969,407"
25/03/2020,"215,415",25.1185,"449,604,772,870","2,087,157"
26/03/2020,"197,998",24.2948,"470,576,659,114","2,376,672"
27/03/2020,"137,984",23.097,"520,957,430,788","3,775,481"
28/03/2020,"3,756",N/E,"4,772,736,770","1,270,721"
29/03/2020,"2,027",N/E,"1,448,620,070","714,555"
30/03/2020,"154,531",23.5122,"579,097,548,717","3,747,461"
31/03/2020,"192,438",24.2853,"755,258,829,765","3,924,693"
1/4/2020,"152,865",23.4847,"447,960,259,918","2,930,424"
2/4/2020,"167,719",24.4918,"443,042,014,551","2,641,566"
3/4/2020,"126,651",24.1087,"441,259,228,682","3,484,065"
4/4/2020,"3,300",N/E,"4,218,039,481","1,278,007"
5/4/2020,"1,869",N/E,"1,339,818,956","716,723"
6/4/2020,"185,465",24.6938,"455,451,795,077","2,455,723"
7/4/2020,"193,526",24.6895,"416,553,662,340","2,152,440"
8/4/2020,"158,543",24.0388,"504,718,219,140","3,183,470"
9/4/2020,"4,888",N/E,"6,436,960,612","1,316,762"
10/4/2020,"3,111",N/E,"3,293,711,878","1,058,830"
11/4/2020,"2,180",N/E,"1,917,588,367","879,783"
12/4/2020,"1,673",N/E,"1,034,162,458","618,201"
13/04/2020,"192,725",24.0925,"542,035,641,374","2,812,487"
14/04/2020,"137,697",23.7427,"432,597,774,721","3,141,668"
15/04/2020,"97,172",23.5645,"408,259,598,253","4,201,416"
16/04/2020,"142,994",24.1155,"410,383,769,397","2,869,940"
17/04/2020,"120,073",24.2098,"402,761,892,774","3,354,309"
18/04/2020,"2,847",N/E,"3,667,317,320","1,288,200"
19/04/2020,"1,744",N/E,"1,323,659,709","759,193"
20/04/2020,"209,048",23.9012,"514,092,224,354","2,459,202"
21/04/2020,"182,703",24.0077,"366,217,744,961","2,004,446"
22/04/2020,"175,701",24.4248,"345,280,312,114","1,965,157"
23/04/2020,"188,124",24.5883,"421,267,638,478","2,239,308"
24/04/2020,"116,172",24.623,"365,789,973,014","3,148,705"
25/04/2020,"3,038",N/E,"3,634,933,160","1,196,420"
26/04/2020,"1,710",N/E,"1,209,133,423","707,219"
27/04/2020,"157,983",24.8583,"386,321,525,449","2,445,329"
28/04/2020,"153,847",24.8492,"369,050,984,769","2,398,820"
29/04/2020,"111,166",24.3882,"400,194,325,727","3,599,981"
30/04/2020,"98,510",24.0002,"563,093,433,203","5,716,127"
1/5/2020,"3,326",N/E,"6,767,165,591","2,034,512"
2/5/2020,"2,531",N/E,"3,981,229,834","1,573,197"
3/5/2020,"1,799",N/E,"1,770,262,867","984,196"
4/5/2020,"147,441",23.9283,"472,752,341,366","3,206,375"
5/5/2020,"120,572",24.3812,"307,327,658,591","2,548,905"
6/5/2020,"155,963",23.8343,"366,830,958,257","2,352,037"
7/5/2020,"138,909",24.2942,"365,636,275,483","2,632,200"
8/5/2020,"100,671",24.0563,"367,835,212,397","3,653,846"
9/5/2020,"2,597",N/E,"4,032,220,242","1,552,412"
10/5/2020,"1,573",N/E,"1,448,695,597","921,016"
11/5/2020,"152,782",23.6805,"390,423,215,312","2,555,421"
12/5/2020,"162,590",23.8693,"353,584,201,880","2,174,698"
13/05/2020,"135,286",24.0487,"371,513,465,187","2,746,128"
14/05/2020,"108,334",24.2113,"399,991,069,143","3,692,198"
15/05/2020,"80,131",24.2708,"438,964,484,819","5,478,076"
16/05/2020,"2,578",N/E,"4,752,036,859","1,843,167"
17/05/2020,"1,683",N/E,"1,823,195,668","1,083,570"
18/05/2020,"157,656",23.958,"453,185,333,458","2,874,520"
19/05/2020,"145,010",23.6032,"336,733,922,347","2,322,147"
20/05/2020,"153,689",23.6023,"359,150,765,907","2,336,873"
21/05/2020,"142,993",23.2962,"360,711,427,968","2,522,579"
22/05/2020,"113,700",22.96,"383,875,534,137","3,376,224"
23/05/2020,"2,708",N/E,"3,927,613,387","1,450,541"
24/05/2020,"1,650",N/E,"1,504,046,324","911,325"
25/05/2020,"115,572",22.7928,"324,330,999,397","2,806,301"
26/05/2020,"159,604",22.563,"371,875,312,045","2,329,985"
27/05/2020,"145,158",22.2932,"371,490,711,425","2,559,213"
28/05/2020,"125,059",22.3633,"434,145,272,698","3,471,528"
29/05/2020,"86,819",22.204,"509,222,062,517","5,865,327"
30/05/2020,"3,360",N/E,"7,177,383,791","2,136,254"
31/05/2020,"2,027",N/E,"2,705,154,617","1,334,393"
1/6/2020,"113,219",22.1778,"416,541,199,329","3,679,070"
2/6/2020,"117,257",22.0168,"311,159,446,339","2,653,649"
3/6/2020,"123,667",21.6827,"312,023,672,397","2,523,099"
4/6/2020,"141,834",21.6043,"395,286,023,394","2,786,967"
5/6/2020,"91,600",21.8388,"345,940,509,916","3,776,634"
6/6/2020,"2,656",N/E,"4,169,729,531","1,569,957"
7/6/2020,"1,654",N/E,"1,608,818,740","972,957"
8/6/2020,"142,010",21.5837,"385,621,054,996","2,715,448"
9/6/2020,"129,847",21.6552,"307,272,886,804","2,366,424"
10/6/2020,"114,253",21.7252,"304,589,776,571","2,665,928"
11/6/2020,"129,558",21.923,"381,415,761,044","2,943,979"
12/6/2020,"90,368",22.4252,"415,406,634,281","4,596,827"
13/06/2020,"2,645",N/E,"5,078,591,506","1,920,130"
14/06/2020,"1,698",N/E,"2,026,921,370","1,193,381"
15/06/2020,"87,840",22.3347,"446,141,357,145","5,079,005"
16/06/2020,"116,009",22.5435,"357,983,342,673","3,085,830"
17/06/2020,"157,423",22.2168,"432,490,756,086","2,747,316"
18/06/2020,"135,702",22.2783,"386,087,541,732","2,845,104"
19/06/2020,"101,361",22.6088,"382,319,417,216","3,771,859"
20/06/2020,"2,618",N/E,"4,436,405,969","1,694,889"
21/06/2020,"1,480",N/E,"1,472,648,947","995,344"
22/06/2020,"150,245",22.63,"412,911,782,529","2,748,251"
23/06/2020,"140,142",22.4413,"320,604,093,889","2,287,713"
24/06/2020,"131,400",22.413,"337,194,829,133","2,566,169"
25/06/2020,"138,797",22.6662,"399,152,528,590","2,875,807"
26/06/2020,"111,354",22.7963,"442,502,917,265","3,973,855"
27/06/2020,"3,030",N/E,"5,236,792,631","1,728,292"
28/06/2020,"1,768",N/E,"1,897,714,920","1,073,356"
29/06/2020,"110,421",22.9715,"459,659,068,046","4,162,784"
30/06/2020,"99,030",23.1325,"525,367,227,459","5,305,126"
1/7/2020,"117,072",23.0893,"431,823,150,855","3,688,521"
2/7/2020,"111,452",22.8078,"367,574,243,137","3,298,050"
3/7/2020,"97,644",22.5225,"405,426,055,411","4,152,082"
4/7/2020,"2,614",N/E,"4,796,623,198","1,834,870"
5/7/2020,"1,701",N/E,"1,975,239,207","1,160,928"
6/7/2020,"131,081",22.4147,"419,561,495,146","3,200,773"
7/7/2020,"132,294",22.2808,"351,834,471,984","2,659,493"
8/7/2020,"118,566",22.6213,"328,434,367,742","2,770,061"
9/7/2020,"116,651",22.8225,"338,195,643,234","2,899,205"
10/7/2020,"86,023",22.6945,"353,224,962,672","4,106,190"
11/7/2020,"2,699",N/E,"4,781,857,830","1,771,728"
12/7/2020,"1,597",N/E,"1,707,380,538","1,069,279"
13/07/2020,"114,157",22.5342,"368,678,012,853","3,229,574"
14/07/2020,"98,658",22.4633,"372,774,337,283","3,778,457"
15/07/2020,"71,080",22.6173,"360,135,195,302","5,066,587"
16/07/2020,"95,881",22.3647,"351,350,641,337","3,664,456"
17/07/2020,"96,091",22.3032,"409,082,757,613","4,257,257"
18/07/2020,"2,581",N/E,"4,788,505,463","1,855,170"
19/07/2020,"1,600",N/E,"1,898,339,162","1,186,642"
20/07/2020,"150,907",22.4897,"483,845,400,859","3,206,256"
21/07/2020,"122,285",22.6278,"331,502,475,000","2,710,893"
22/07/2020,"119,195",22.3597,"333,686,225,821","2,799,495"
23/07/2020,"118,623",22.251,"343,883,589,923","2,898,958"
24/07/2020,"89,854",22.3627,"355,536,738,551","3,956,837"
25/07/2020,"2,691",N/E,"4,651,318,764","1,728,154"
26/07/2020,"1,578",N/E,"1,692,417,903","1,072,715"
27/07/2020,"128,058",22.3842,"387,510,623,216","3,026,050"
28/07/2020,"115,600",22.0275,"327,084,653,412","2,829,452"
29/07/2020,"131,134",21.9615,"407,474,931,766","3,107,326"
30/07/2020,"98,299",21.9907,"442,864,446,669","4,505,259"
31/07/2020,"86,756",22.1727,"536,046,092,474","6,178,747"
1/8/2020,"2,562",N/E,"6,091,988,226","2,377,383"
2/8/2020,"1,742",N/E,"2,491,848,129","1,430,101"
3/8/2020,"109,334",22.2012,"413,707,114,552","3,783,886"
4/8/2020,"110,817",22.614,"335,729,604,240","3,029,574"
5/8/2020,"114,672",22.7845,"367,482,948,955","3,204,655"
6/8/2020,"114,328",22.4068,"364,223,368,472","3,185,780"
7/8/2020,"88,606",22.3652,"372,651,870,203","4,205,725"
8/8/2020,"2,612",N/E,"4,830,473,603","1,849,524"
9/8/2020,"1,643",N/E,"1,901,285,997","1,157,270"
10/8/2020,"114,291",22.4892,"383,151,749,156","3,352,437"
11/8/2020,"114,908",22.485,"320,821,847,710","2,792,000"
12/8/2020,"117,317",22.349,"332,749,632,963","2,836,321"
13/08/2020,"106,757",22.3457,"405,496,753,119","3,798,313"
14/08/2020,"72,618",22.2628,"465,943,477,669","6,416,339"
15/08/2020,"2,538",N/E,"6,841,766,665","2,695,532"
16/08/2020,"1,673",N/E,"2,653,974,691","1,586,357"
17/08/2020,"127,065",22.0313,"490,899,789,187","3,863,387"
18/08/2020,"114,789",22.057,"359,073,970,460","3,128,118"
19/08/2020,"113,329",22.1535,"347,917,249,251","3,069,985"
20/08/2020,"133,387",22.0527,"431,018,898,921","3,231,349"
21/08/2020,"90,467",22.176,"379,558,791,753","4,195,552"
22/08/2020,"2,624",N/E,"5,062,268,131","1,928,993"
23/08/2020,"1,552",N/E,"1,882,326,067","1,212,489"
24/08/2020,"122,033",22.0362,"393,168,268,635","3,221,823"
25/08/2020,"121,126",21.984,"349,712,228,562","2,887,184"
26/08/2020,"141,255",21.9723,"409,077,473,408","2,896,014"
27/08/2020,"124,876",21.9202,"422,716,977,279","3,385,081"
28/08/2020,"83,129",22.1168,"479,969,044,785","5,773,806"
29/08/2020,"3,043",N/E,"7,285,335,792","2,393,924"
30/08/2020,"1,807",N/E,"2,806,699,045","1,553,306"
31/08/2020,"102,921",21.8602,"589,414,432,736","5,726,842"
1/9/2020,"101,338",21.888,"396,138,501,427","3,909,083"
2/9/2020,"101,873",21.7445,"357,665,065,048","3,510,904"
3/9/2020,"106,572",21.8393,"369,233,647,097","3,464,648"
4/9/2020,"86,796",21.6383,"391,646,567,319","4,512,248"
5/9/2020,"2,622",N/E,"5,482,702,497","2,090,953"
6/9/2020,"1,638",N/E,"2,140,319,933","1,306,742"
7/9/2020,"99,258",21.6115,"336,752,694,740","3,392,714"
8/9/2020,"119,601",21.5887,"348,196,220,757","2,911,313"
9/9/2020,"116,074",21.7138,"337,455,907,121","2,907,253"
10/9/2020,"118,422",21.5377,"418,990,802,114","3,538,113"
11/9/2020,"103,396",21.2773,"457,128,942,733","4,421,144"
12/9/2020,"2,654",N/E,"5,615,761,231","2,116,042"
13/09/2020,"1,676",N/E,"2,253,666,941","1,344,624"
14/09/2020,"104,577",21.321,"496,800,217,643","4,750,550"
15/09/2020,"78,797",21.0728,"432,512,036,166","5,488,938"
16/09/2020,"2,454",N/E,"4,703,188,444","1,916,581"
17/09/2020,"151,001",21.0692,"590,171,462,193","3,908,394"
18/09/2020,"89,428",20.985,"413,331,820,972","4,621,941"
19/09/2020,"2,583",N/E,"5,340,902,726","2,067,685"
20/09/2020,"1,601",N/E,"2,137,728,876","1,335,036"
21/09/2020,"128,024",20.9697,"443,477,846,275","3,464,030"
22/09/2020,"131,936",21.505,"387,765,433,211","2,939,047"
23/09/2020,"134,371",21.5682,"382,292,821,120","2,845,060"
24/09/2020,"122,219",22.0897,"389,445,126,068","3,186,465"
25/09/2020,"98,217",22.3678,"443,210,736,690","4,512,586"
26/09/2020,"2,770",N/E,"5,668,126,293","2,046,425"
27/09/2020,"1,643",N/E,"2,102,761,095","1,279,878"
28/09/2020,"133,441",22.4402,"496,318,548,929","3,719,372"
29/09/2020,"100,974",22.4573,"440,468,957,978","4,362,194"
30/09/2020,"95,356",22.3598,"591,399,081,367","6,202,035"
1/10/2020,"99,538",22.1438,"444,646,412,800","4,467,080"
2/10/2020,"79,095",21.9562,"387,655,705,587","4,901,113"
3/10/2020,"2,514",N/E,"5,799,564,336","2,306,518"
4/10/2020,"1,654",N/E,"2,471,362,390","1,493,753"
5/10/2020,"109,446",21.7025,"432,310,436,726","3,949,973"
6/10/2020,"124,700",21.396,"396,805,001,370","3,182,086"
7/10/2020,"123,552",21.4507,"367,764,443,946","2,976,604"
8/10/2020,"115,995",21.493,"385,952,123,780","3,327,313"
9/10/2020,"87,238",21.4318,"400,056,367,394","4,585,826"
10/10/2020,"2,668",N/E,"5,685,969,086","2,131,464"
11/10/2020,"1,568",N/E,"2,052,129,531","1,308,689"
12/10/2020,"104,596",21.1822,"359,264,232,833","3,434,768"
13/10/2020,"123,093",21.2183,"415,858,675,888","3,378,409"
14/10/2020,"93,038",21.3677,"433,101,051,444","4,655,107"
15/10/2020,"76,494",21.2998,"463,708,056,184","6,061,986"
16/10/2020,"78,631",21.3832,"420,964,798,735","5,353,676"
17/10/2020,"2,537",N/E,"5,934,236,699","2,338,897"
18/10/2020,"1,563",N/E,"2,406,076,018","1,539,556"
19/10/2020,"132,295",21.1765,"490,221,570,581","3,705,524"
20/10/2020,"128,661",21.1342,"422,223,352,976","3,281,676"
21/10/2020,"129,153",21.0902,"396,480,745,319","3,069,865"
22/10/2020,"122,478",21.064,"414,369,663,991","3,383,226"
23/10/2020,"96,982",21.03,"445,875,068,451","4,597,495"
24/10/2020,"2,568",N/E,"5,429,651,185","2,114,287"
25/10/2020,"1,607",N/E,"2,235,928,243","1,391,174"
26/10/2020,"128,440",20.9205,"452,381,119,329","3,522,129"
27/10/2020,"128,609",20.9818,"393,370,204,602","3,058,648"
28/10/2020,"118,499",20.8798,"418,463,591,684","3,531,376"
29/10/2020,"104,438",21.1648,"487,932,643,290","4,671,973"
30/10/2020,"78,771",21.377,"586,381,383,549","7,444,134"
31/10/2020,"3,171",N/E,"9,878,403,141","3,115,188"
1/11/2020,"1,792",N/E,"3,256,564,574","1,817,693"
2/11/2020,"3,757",N/E,"10,049,793,234","2,674,741"
3/11/2020,"121,864",21.2508,"540,405,818,272","4,434,506"
4/11/2020,"112,407",21.1555,"400,767,087,126","3,565,323"
5/11/2020,"112,134",21.0345,"437,062,691,887","3,897,677"
6/11/2020,"86,647",20.7612,"421,379,177,757","4,863,149"
7/11/2020,"2,716",N/E,"6,104,165,064","2,247,215"
8/11/2020,"1,650",N/E,"2,406,442,031","1,458,521"
9/11/2020,"111,258",20.62,"431,308,397,559","3,876,635"
10/11/2020,"104,302",20.36,"379,070,641,979","3,634,369"
11/11/2020,"95,444",20.4018,"341,459,888,670","3,577,592"
12/11/2020,"110,444",20.5772,"468,200,425,216","4,239,244"
13/11/2020,"63,979",20.5303,"476,987,344,855","7,455,426"
14/11/2020,"2,914",N/E,"9,475,500,177","3,251,599"
