Date,montoSpei,numSpei,tc
29/05/2010,N/E,N/E,N/E
30/05/2010,N/E,N/E,N/E
31/05/2010,"198,273,474,042","397,659",12.8589
1/6/2010,"191,453,505,612","212,481",12.9146
2/6/2010,"165,491,434,578","194,997",12.9012
3/6/2010,"174,163,668,611","235,016",12.8625
4/6/2010,"182,482,547,202","309,624",12.7644
5/6/2010,3,3,N/E
6/6/2010,N/E,N/E,N/E
7/6/2010,"173,812,641,048","223,675",12.8603
8/6/2010,"215,135,961,130","201,747",12.9202
9/6/2010,"144,916,233,242","196,227",12.9288
10/6/2010,"208,059,065,932","228,866",12.8093
11/6/2010,"188,649,739,659","299,073",12.7441
12/6/2010,N/E,N/E,N/E
13/06/2010,N/E,N/E,N/E
14/06/2010,"196,854,920,127","268,366",12.6748
15/06/2010,"169,918,841,585","309,402",12.5974
16/06/2010,"156,588,254,002","219,365",12.6001
17/06/2010,"190,935,697,717","212,608",12.5878
18/06/2010,"157,622,965,117","297,537",12.5925
19/06/2010,3,3,N/E
20/06/2010,N/E,N/E,N/E
21/06/2010,"147,763,298,953","213,257",12.54
22/06/2010,"136,285,209,447","190,140",12.4604
23/06/2010,"155,873,685,161","191,352",12.5246
24/06/2010,"159,348,740,158","207,356",12.6984
25/06/2010,"181,359,290,586","309,290",12.7141
26/06/2010,N/E,N/E,N/E
27/06/2010,N/E,N/E,N/E
28/06/2010,"199,329,171,541","237,090",12.7042
29/06/2010,"191,819,959,419","268,871",12.6567
30/06/2010,"224,537,483,496","392,821",12.8394
1/7/2010,"186,691,692,781","221,773",12.8441
2/7/2010,"159,353,808,761","281,045",13.0325
3/7/2010,N/E,N/E,N/E
4/7/2010,N/E,N/E,N/E
5/7/2010,"140,432,424,178","236,120",13.059
6/7/2010,"190,752,941,866","208,813",13.0953
7/7/2010,"179,825,039,425","200,961",12.9308
8/7/2010,"195,028,219,716","220,478",12.8975
9/7/2010,"193,814,072,896","309,640",12.8232
10/7/2010,N/E,N/E,N/E
11/7/2010,N/E,N/E,N/E
12/7/2010,"161,703,075,684","221,063",12.7859
13/07/2010,"158,370,497,796","206,587",12.8233
14/07/2010,"168,088,258,967","252,956",12.714
15/07/2010,"170,773,706,903","328,518",12.7176
16/07/2010,"177,068,141,652","322,968",12.7795
17/07/2010,N/E,N/E,N/E
18/07/2010,N/E,N/E,N/E
19/07/2010,"183,001,357,395","228,983",12.9013
20/07/2010,"162,911,498,374","206,308",12.9162
21/07/2010,"147,999,414,013","193,282",12.8549
22/07/2010,"146,451,727,031","207,728",12.7798
23/07/2010,"147,512,104,922","290,530",12.756
24/07/2010,N/E,N/E,N/E
25/07/2010,N/E,N/E,N/E
26/07/2010,"166,752,131,229","215,694",12.7749
27/07/2010,"171,667,463,983","198,258",12.6975
28/07/2010,"160,561,526,813","214,573",12.6469
29/07/2010,"188,742,061,400","275,723",12.6798
30/07/2010,"222,003,861,170","468,329",12.7038
31/07/2010,N/E,N/E,N/E
1/8/2010,N/E,N/E,N/E
2/8/2010,"170,387,324,442","242,084",12.6455
3/8/2010,"153,799,363,021","206,837",12.5728
4/8/2010,"143,508,390,342","223,060",12.6048
5/8/2010,"155,932,055,751","236,743",12.5535
6/8/2010,"162,724,956,193","305,483",12.5367
7/8/2010,N/E,N/E,N/E
8/8/2010,N/E,N/E,N/E
9/8/2010,"163,916,263,006","219,571",12.655
10/8/2010,"182,305,986,639","224,567",12.6461
11/8/2010,"156,801,495,616","197,833",12.6927
12/8/2010,"174,013,217,431","239,073",12.7432
13/08/2010,"168,607,407,087","425,733",12.7258
14/08/2010,N/E,N/E,N/E
15/08/2010,N/E,N/E,N/E
16/08/2010,"161,380,232,532","272,926",12.7256
17/08/2010,"178,980,581,528","221,799",12.6458
18/08/2010,"152,683,013,925","208,009",12.5944
19/08/2010,"149,250,373,924","213,203",12.6073
20/08/2010,"154,919,237,521","301,911",12.7226
21/08/2010,N/E,N/E,N/E
22/08/2010,N/E,N/E,N/E
23/08/2010,"182,616,386,398","218,389",12.7683
24/08/2010,"181,513,480,376","201,856",12.8492
25/08/2010,"204,251,462,538","211,177",12.936
26/08/2010,"213,238,427,228","226,858",13.0453
27/08/2010,"198,660,333,011","338,646",12.984
28/08/2010,N/E,N/E,N/E
29/08/2010,N/E,N/E,N/E
30/08/2010,"241,461,995,529","318,777",13.0148
31/08/2010,"255,108,889,031","383,372",13.1367
1/9/2010,"213,162,424,272","217,979",13.1676
2/9/2010,"198,816,126,975","219,502",13.0538
3/9/2010,"212,180,810,225","347,527",13.055
4/9/2010,N/E,N/E,N/E
5/9/2010,N/E,N/E,N/E
6/9/2010,"184,190,595,715","239,073",12.9526
7/9/2010,"201,538,056,152","220,575",12.9395
8/9/2010,"195,397,303,798","205,904",13.0566
9/9/2010,"208,945,695,618","230,410",13.0034
10/9/2010,"211,419,929,898","339,531",12.9853
11/9/2010,2,2,N/E
12/9/2010,N/E,N/E,N/E
13/09/2010,"225,091,630,692","268,970",12.9616
14/09/2010,"228,816,371,187","368,530",12.8729
15/09/2010,"167,255,781,105","361,985",12.8355
16/09/2010,N/E,N/E,12.7793
17/09/2010,N/E,N/E,N/E
18/09/2010,N/E,N/E,N/E
19/09/2010,N/E,N/E,N/E
20/09/2010,"249,724,171,793","337,880",N/E
21/09/2010,"206,471,533,316","237,164",12.7623
22/09/2010,"207,102,848,992","213,667",12.7594
23/09/2010,"206,404,162,814","231,040",12.6886
24/09/2010,"227,582,766,367","329,934",12.6422
25/09/2010,N/E,N/E,N/E
26/09/2010,2,2,N/E
27/09/2010,"236,684,995,914","244,265",12.5491
28/09/2010,"191,942,899,737","240,823",12.5168
29/09/2010,"244,460,550,375","306,360",12.5011
30/09/2010,"296,325,961,164","455,132",12.4801
1/10/2010,"228,644,632,951","314,989",12.5998
2/10/2010,N/E,N/E,N/E
3/10/2010,N/E,N/E,N/E
4/10/2010,"190,201,482,838","257,342",12.5511
5/10/2010,"201,833,635,796","259,825",12.5875
6/10/2010,"180,819,816,908","229,059",12.5099
7/10/2010,"196,511,269,088","247,365",12.4779
8/10/2010,"192,016,470,297","351,117",12.5277
9/10/2010,3,3,N/E
10/10/2010,N/E,N/E,N/E
11/10/2010,"173,283,689,840","248,276",12.4895
12/10/2010,"224,815,401,397","212,020",12.4224
13/10/2010,"200,345,710,961","222,209",12.432
14/10/2010,"230,612,133,280","299,502",12.3683
15/10/2010,"199,143,946,878","463,946",12.4101
16/10/2010,N/E,N/E,N/E
17/10/2010,N/E,N/E,N/E
18/10/2010,"215,930,037,663","278,809",12.4276
19/10/2010,"178,395,741,613","227,111",12.4135
20/10/2010,"194,757,851,718","243,459",12.4818
21/10/2010,"185,170,283,199","237,112",12.4117
22/10/2010,"195,228,046,732","331,535",12.3613
23/10/2010,N/E,N/E,N/E
24/10/2010,N/E,N/E,N/E
25/10/2010,"196,349,503,205","254,427",12.3877
26/10/2010,"201,843,429,896","230,070",12.3205
27/10/2010,"200,686,203,965","238,128",12.3859
28/10/2010,"237,417,652,773","305,672",12.4776
29/10/2010,"283,220,531,437","531,257",12.4023
30/10/2010,N/E,N/E,N/E
31/10/2010,N/E,N/E,N/E
1/11/2010,"184,594,860,651","275,986",12.3387
2/11/2010,N/E,N/E,12.3452
3/11/2010,"203,434,615,155","291,945",N/E
4/11/2010,"211,010,116,881","285,560",12.3041
5/11/2010,"233,748,024,793","365,640",12.2381
6/11/2010,N/E,N/E,N/E
7/11/2010,N/E,N/E,N/E
8/11/2010,"203,710,571,833","262,665",12.2055
9/11/2010,"198,954,401,809","240,978",12.2483
10/11/2010,"231,875,153,839","247,653",12.2068
11/11/2010,"200,933,504,473","267,266",12.2714
12/11/2010,"219,106,384,393","465,451",12.2596
13/11/2010,N/E,N/E,N/E
14/11/2010,N/E,N/E,N/E
15/11/2010,N/E,N/E,12.2626
16/11/2010,"251,479,793,517","379,558",N/E
17/11/2010,"256,922,573,257","268,354",12.4353
18/11/2010,"228,182,522,314","266,420",12.3783
19/11/2010,"203,318,517,902","361,878",12.2924
20/11/2010,N/E,N/E,N/E
21/11/2010,N/E,N/E,N/E
22/11/2010,"202,243,567,757","247,972",12.2996
23/11/2010,"209,911,795,229","237,767",12.309
24/11/2010,"192,329,058,077","229,587",12.4577
25/11/2010,"215,056,133,826","265,883",12.3912
26/11/2010,"237,780,711,377","370,725",12.3669
27/11/2010,N/E,N/E,N/E
28/11/2010,3,3,N/E
29/11/2010,"257,620,554,009","347,738",12.489
30/11/2010,"265,412,841,789","487,664",12.5538
1/12/2010,"207,640,806,053","263,802",12.4664
2/12/2010,"207,339,674,635","264,995",12.3967
3/12/2010,"238,647,391,272","404,783",12.3546
4/12/2010,N/E,N/E,N/E
5/12/2010,N/E,N/E,N/E
6/12/2010,"221,630,237,249","300,498",12.3597
7/12/2010,"217,448,824,223","266,104",12.3884
8/12/2010,"226,281,450,782","258,948",12.4123
9/12/2010,"230,821,261,483","294,458",12.4484
10/12/2010,"227,536,356,728","424,574",12.4586
11/12/2010,N/E,N/E,N/E
12/12/2010,N/E,N/E,N/E
13/12/2010,"235,686,535,445","310,093",12.4617
14/12/2010,"216,601,093,649","338,439",12.3869
15/12/2010,"254,540,211,261","412,630",12.3703
16/12/2010,"234,791,586,500","352,610",12.3963
17/12/2010,"261,936,154,369","438,335",12.4505
18/12/2010,N/E,N/E,N/E
19/12/2010,N/E,N/E,N/E
20/12/2010,"295,588,555,784","335,187",12.4345
21/12/2010,"219,926,873,008","302,143",12.417
22/12/2010,"217,627,076,430","309,120",12.372
23/12/2010,"228,402,298,538","345,859",12.3379
24/12/2010,"164,371,291,890","202,402",12.3332
25/12/2010,N/E,N/E,N/E
26/12/2010,N/E,N/E,N/E
27/12/2010,"225,581,448,259","206,009",12.3459
28/12/2010,"229,516,254,795","226,241",12.3653
29/12/2010,"239,717,757,591","270,706",12.3567
30/12/2010,"291,992,482,109","371,245",12.3571
31/12/2010,"213,246,798,615","294,938",12.3817
1/1/2011,N/E,N/E,N/E
2/1/2011,N/E,N/E,N/E
3/1/2011,"195,832,040,295","181,099",12.3496
4/1/2011,"173,927,343,002","190,560",12.2574
5/1/2011,"179,163,197,402","240,144",12.2619
6/1/2011,"187,363,967,555","205,066",12.2064
7/1/2011,"196,532,692,531","300,903",12.2256
8/1/2011,N/E,N/E,N/E
9/1/2011,N/E,N/E,N/E
10/1/2011,"278,366,355,082","269,055",12.2369
11/1/2011,"209,046,767,107","212,447",12.2542
12/1/2011,"206,405,787,029","205,634",12.1907
13/01/2011,"197,515,133,847","251,872",12.0757
14/01/2011,"240,070,111,580","476,521",12.1028
15/01/2011,N/E,N/E,N/E
16/01/2011,N/E,N/E,N/E
17/01/2011,"264,446,181,379","314,517",12.0871
18/01/2011,"193,388,075,256","230,637",12.0299
19/01/2011,"185,923,561,810","212,096",12.0261
20/01/2011,"203,481,663,450","237,626",12.0744
21/01/2011,"210,621,533,185","328,493",12.0903
22/01/2011,N/E,N/E,N/E
23/01/2011,N/E,N/E,N/E
24/01/2011,"224,158,592,684","248,110",12.0482
25/01/2011,"227,823,070,931","227,106",12.0516
26/01/2011,"209,273,228,539","213,322",12.0856
27/01/2011,"239,265,139,724","293,624",12.0408
28/01/2011,"244,876,599,543","437,153",12.0239
29/01/2011,N/E,N/E,N/E
30/01/2011,N/E,N/E,N/E
31/01/2011,"283,640,980,097","487,009",12.1214
1/2/2011,"224,665,532,705","249,372",12.1519
2/2/2011,"202,566,796,519","222,164",12.017
3/2/2011,"219,499,249,788","258,738",12.019
4/2/2011,"216,455,154,375","367,467",12.0499
5/2/2011,N/E,N/E,N/E
6/2/2011,N/E,N/E,N/E
7/2/2011,N/E,N/E,11.9946
8/2/2011,"228,907,148,531","310,573",N/E
9/2/2011,"212,407,290,026","246,668",11.9937
10/2/2011,"228,097,597,502","284,649",12.0432
11/2/2011,"244,153,662,588","378,648",12.0937
12/2/2011,N/E,N/E,N/E
13/02/2011,N/E,N/E,N/E
14/02/2011,"244,166,546,857","334,241",12.0635
15/02/2011,"254,741,391,544","376,358",12.0461
16/02/2011,"207,058,825,765","255,107",12.114
17/02/2011,"246,658,191,242","265,719",12.0957
18/02/2011,"237,615,832,670","358,732",12.0483
19/02/2011,N/E,N/E,N/E
20/02/2011,N/E,N/E,N/E
21/02/2011,"210,076,582,754","260,030",12.0172
22/02/2011,"242,059,801,122","238,877",12.0558
23/02/2011,"233,816,784,822","235,073",12.0917
24/02/2011,"247,834,024,876","276,071",12.19
25/02/2011,"255,634,810,799","457,983",12.173
26/02/2011,N/E,N/E,N/E
27/02/2011,N/E,N/E,N/E
28/02/2011,"310,401,920,931","555,604",12.1235
1/3/2011,"251,555,586,846","281,314",12.1062
2/3/2011,"215,258,291,997","255,422",12.0929
3/3/2011,"223,063,623,971","287,916",12.0981
4/3/2011,"216,597,677,231","388,699",12.0368
5/3/2011,N/E,N/E,N/E
6/3/2011,N/E,N/E,N/E
7/3/2011,"223,352,300,811","279,881",12.0064
8/3/2011,"211,349,573,713","250,641",12.017
9/3/2011,"232,065,335,931","253,609",12.0254
10/3/2011,"244,415,688,297","290,092",11.968
11/3/2011,"255,580,856,900","396,130",11.9755
12/3/2011,N/E,N/E,N/E
13/03/2011,N/E,N/E,N/E
14/03/2011,"246,846,223,081","351,921",11.9441
15/03/2011,"231,681,087,325","399,225",11.9235
16/03/2011,"227,487,544,372","278,330",12.0171
17/03/2011,"248,569,205,966","283,922",12.071
18/03/2011,"230,443,769,575","390,125",12.0925
19/03/2011,N/E,N/E,N/E
20/03/2011,N/E,N/E,N/E
21/03/2011,N/E,N/E,12.0615
22/03/2011,"251,094,217,807","314,671",N/E
23/03/2011,"220,269,847,966","263,740",11.9885
24/03/2011,"252,972,522,843","271,587",12.0004
25/03/2011,"248,645,507,463","401,653",11.9555
26/03/2011,N/E,N/E,N/E
27/03/2011,"26,147,457","1,818",N/E
28/03/2011,"274,658,067,333","289,761",11.9505
29/03/2011,"251,188,900,453","279,970",11.959
30/03/2011,"270,207,601,354","346,249",11.9678
31/03/2011,"329,740,120,765","500,616",11.9219
1/4/2011,"245,432,947,232","369,550",11.9084
2/4/2011,N/E,N/E,N/E
3/4/2011,N/E,N/E,N/E
4/4/2011,"221,248,195,404","298,425",11.8412
5/4/2011,"202,857,726,552","310,610",11.8533
6/4/2011,"190,600,165,329","253,412",11.8322
7/4/2011,"211,234,616,958","278,226",11.7836
8/4/2011,"220,967,359,263","394,421",11.7931
9/4/2011,N/E,N/E,N/E
10/4/2011,N/E,N/E,N/E
11/4/2011,"226,475,142,555","294,251",11.7421
12/4/2011,"231,281,619,785","257,883",11.7447
13/04/2011,"229,977,990,930","263,219",11.8266
14/04/2011,"247,900,277,029","361,249",11.7907
15/04/2011,"284,600,963,570","503,798",11.7679
16/04/2011,N/E,N/E,N/E
17/04/2011,N/E,N/E,N/E
18/04/2011,"273,952,842,942","351,259",11.709
19/04/2011,"233,127,533,016","286,249",11.7783
20/04/2011,"256,518,420,681","366,431",11.6925
21/04/2011,N/E,N/E,11.6252
22/04/2011,N/E,N/E,N/E
23/04/2011,N/E,N/E,N/E
24/04/2011,N/E,N/E,N/E
25/04/2011,"290,448,955,630","302,875",N/E
26/04/2011,"262,911,578,841","250,220",11.6294
27/04/2011,"245,317,495,636","260,138",11.5824
28/04/2011,"262,440,114,164","346,603",11.5868
29/04/2011,"332,826,613,146","626,954",11.5428
30/04/2011,N/E,N/E,N/E
1/5/2011,N/E,N/E,N/E
2/5/2011,"235,885,640,239","330,380",11.5278
3/5/2011,"209,309,024,814","269,395",11.5023
4/5/2011,"236,086,390,570","294,747",11.5665
5/5/2011,"148,610,477,108","268,375",11.6214
6/5/2011,"209,624,563,895","389,360",11.6934
7/5/2011,N/E,N/E,N/E
8/5/2011,N/E,N/E,N/E
9/5/2011,"242,419,271,921","313,109",11.609
10/5/2011,"217,259,248,337","244,127",11.641
11/5/2011,"202,735,646,577","243,014",11.6009
12/5/2011,"224,868,955,812","306,402",11.6075
13/05/2011,"236,374,937,353","546,133",11.6656
14/05/2011,N/E,N/E,N/E
15/05/2011,N/E,N/E,N/E
16/05/2011,"256,819,669,003","365,362",11.7219
17/05/2011,"260,868,385,067","260,010",11.7094
18/05/2011,"212,658,875,349","261,091",11.766
19/05/2011,"227,666,423,072","273,114",11.7234
20/05/2011,"245,057,880,605","388,946",11.6588
21/05/2011,"19,606","500,260",N/E
22/05/2011,N/E,N/E,N/E
23/05/2011,"255,855,855,570","344,490",11.6467
24/05/2011,"243,400,013,329","269,506",11.7292
25/05/2011,"240,638,115,800","259,532",11.7032
26/05/2011,"260,526,264,247","281,588",11.6948
27/05/2011,"290,456,653,685","426,447",11.6956
28/05/2011,N/E,N/E,N/E
29/05/2011,N/E,N/E,N/E
30/05/2011,"270,324,791,024","406,697",11.6256
31/05/2011,"290,934,893,185","501,838",11.6123
1/6/2011,"213,625,901,733","278,802",11.578
2/6/2011,"230,240,502,832","284,180",11.6277
3/6/2011,"229,000,999,125","410,265",11.6739
4/6/2011,N/E,N/E,N/E
5/6/2011,N/E,N/E,N/E
6/6/2011,"243,950,705,556","306,279",11.6689
7/6/2011,"241,107,006,196","272,429",11.6983
8/6/2011,"228,388,537,650","255,602",11.7196
9/6/2011,"249,462,850,353","283,152",11.8001
10/6/2011,"270,483,738,303","417,324",11.7965
11/6/2011,N/E,N/E,N/E
12/6/2011,N/E,N/E,N/E
13/06/2011,"253,794,927,615","303,185",11.8686
14/06/2011,"254,793,072,592","340,425",11.868
15/06/2011,"260,560,254,436","416,598",11.7982
16/06/2011,"240,328,721,677","320,274",11.8751
17/06/2011,"273,328,406,656","410,263",11.9591
18/06/2011,N/E,N/E,N/E
19/06/2011,N/E,N/E,N/E
20/06/2011,"274,191,230,912","301,203",11.9006
21/06/2011,"206,037,465,653","257,289",11.8916
22/06/2011,"199,437,982,202","250,143",11.813
23/06/2011,"235,432,800,049","274,659",11.7789
24/06/2011,"243,392,945,704","401,444",11.8816
25/06/2011,N/E,N/E,N/E
26/06/2011,N/E,N/E,N/E
27/06/2011,"258,567,359,869","296,717",11.8822
28/06/2011,"271,723,121,035","301,640",11.8938
29/06/2011,"300,936,948,032","380,917",11.8389
30/06/2011,"328,531,877,174","562,669",11.7748
1/7/2011,"254,892,811,757","409,530",11.723
2/7/2011,N/E,N/E,N/E
3/7/2011,N/E,N/E,N/E
4/7/2011,"223,998,492,226","313,573",11.6368
5/7/2011,"252,903,195,336","297,244",11.5925
6/7/2011,"234,171,514,665","272,491",11.6194
7/7/2011,"253,481,593,378","300,988",11.6544
8/7/2011,"250,787,954,119","417,540",11.5738
9/7/2011,N/E,N/E,N/E
10/7/2011,"15,000",2,N/E
11/7/2011,"263,902,458,465","301,057",11.6337
12/7/2011,"258,008,656,128","276,038",11.7274
13/07/2011,"233,223,981,035","272,518",11.7867
14/07/2011,"243,415,739,484","373,220",11.717
15/07/2011,"288,804,334,880","554,265",11.701
16/07/2011,"10,000",1,N/E
17/07/2011,N/E,N/E,N/E
18/07/2011,"272,342,201,621","332,418",11.7178
19/07/2011,"243,602,114,123","271,122",11.7877
20/07/2011,"252,909,161,666","256,083",11.6964
21/07/2011,"230,364,714,745","278,441",11.6638
22/07/2011,"244,498,419,703","388,118",11.6174
23/07/2011,N/E,N/E,N/E
24/07/2011,N/E,N/E,N/E
25/07/2011,"274,831,080,673","298,810",11.6393
26/07/2011,"281,034,517,472","265,480",11.6641
27/07/2011,"279,227,239,537","281,715",11.6172
28/07/2011,"277,930,789,576","371,212",11.6527
29/07/2011,"292,823,700,618","665,677",11.6821
30/07/2011,N/E,N/E,N/E
31/07/2011,N/E,N/E,N/E
1/8/2011,"266,473,050,883","339,400",11.7425
2/8/2011,"226,380,948,082","274,722",11.7514
3/8/2011,"229,329,345,422","282,079",11.7657
4/8/2011,"226,897,349,550","375,714",11.8473
5/8/2011,"249,043,619,057","428,361",11.9523
6/8/2011,N/E,N/E,N/E
7/8/2011,N/E,N/E,N/E
8/8/2011,"254,285,920,517","304,748",11.9794
9/8/2011,"242,534,603,915","279,338",12.1845
10/8/2011,"232,203,483,940","293,617",12.371
11/8/2011,"258,165,454,015","305,356",12.3221
12/8/2011,"277,814,122,700","480,193",12.3899
13/08/2011,N/E,N/E,N/E
14/08/2011,N/E,N/E,N/E
15/08/2011,"263,272,167,760","478,599",12.2992
16/08/2011,"266,614,518,047","317,272",12.2424
17/08/2011,"262,725,235,012","284,696",12.2631
18/08/2011,"251,837,683,871","297,783",12.1651
19/08/2011,"251,327,525,482","415,733",12.3685
20/08/2011,"2,500",1,N/E
21/08/2011,N/E,N/E,N/E
22/08/2011,"253,748,967,245","280,764",12.2386
23/08/2011,"274,227,931,688","284,323",12.2948
24/08/2011,"237,120,986,519","268,061",12.3357
25/08/2011,"269,867,172,741","309,736",12.3952
26/08/2011,"303,495,642,928","421,318",12.4259
27/08/2011,N/E,N/E,N/E
28/08/2011,N/E,N/E,N/E
29/08/2011,"279,826,044,898","354,812",12.4953
30/08/2011,"294,836,458,505","417,889",12.4148
31/08/2011,"353,241,611,441","527,784",12.4838
1/9/2011,"268,345,889,277","322,241",12.348
2/9/2011,"267,316,580,947","420,738",12.2616
3/9/2011,N/E,N/E,N/E
4/9/2011,N/E,N/E,N/E
5/9/2011,"254,259,734,799","342,208",12.3735
6/9/2011,"246,152,583,023","284,471",12.5353
7/9/2011,"288,997,846,790","281,555",12.5102
8/9/2011,"260,668,985,348","307,059",12.4661
9/9/2011,"262,762,285,407","452,834",12.4956
10/9/2011,N/E,N/E,N/E
11/9/2011,N/E,N/E,N/E
12/9/2011,"282,989,674,899","333,176",12.6324
13/09/2011,"264,669,552,534","314,241",12.7687
14/09/2011,"259,698,257,285","440,208",12.8994
15/09/2011,"271,399,233,805","556,567",12.9646
16/09/2011,N/E,N/E,12.9127
17/09/2011,N/E,N/E,N/E
18/09/2011,N/E,N/E,N/E
19/09/2011,"304,681,736,237","356,096",N/E
20/09/2011,"258,147,075,681","297,763",13.186
21/09/2011,"258,071,901,813","282,875",13.1669
22/09/2011,"257,947,315,370","307,489",13.4045
23/09/2011,"312,908,332,327","433,942",13.8917
24/09/2011,N/E,N/E,N/E
25/09/2011,N/E,N/E,N/E
26/09/2011,"329,843,249,040","321,701",13.7788
27/09/2011,"307,364,204,623","289,150",13.6677
28/09/2011,"312,354,349,396","316,163",13.3414
29/09/2011,"355,227,558,843","439,835",13.4217
30/09/2011,"362,584,858,075","680,478",13.4567
1/10/2011,N/E,N/E,N/E
2/10/2011,"7,400",2,N/E
3/10/2011,"351,265,135,545","374,886",13.7994
4/10/2011,"275,736,634,632","308,844",13.8967
5/10/2011,"284,864,258,338","318,623",13.9714
6/10/2011,"289,869,511,637","310,954",13.6675
7/10/2011,"295,035,593,130","450,017",13.5341
8/10/2011,N/E,N/E,N/E
9/10/2011,N/E,N/E,N/E
10/10/2011,"266,628,498,196","359,580",13.3143
11/10/2011,"303,117,965,050","295,066",13.2751
12/10/2011,"271,467,236,924","271,992",13.3266
13/10/2011,"301,089,890,799","355,159",13.2213
14/10/2011,"298,466,263,013","634,807",13.3647
15/10/2011,N/E,N/E,N/E
16/10/2011,N/E,N/E,N/E
17/10/2011,"302,347,442,188","394,591",13.2711
18/10/2011,"258,666,651,508","296,199",13.2952
19/10/2011,"272,242,158,369","285,591",13.4445
20/10/2011,"340,007,009,408","313,491",13.3733
21/10/2011,"304,361,481,072","431,287",13.6628
22/10/2011,N/E,N/E,N/E
23/10/2011,N/E,N/E,N/E
24/10/2011,"306,425,577,950","325,274",13.5996
25/10/2011,"282,216,174,272","307,635",13.4889
26/10/2011,"303,350,399,915","301,181",13.4459
27/10/2011,"327,179,447,255","344,468",13.4914
28/10/2011,"310,028,419,468","573,525",13.1973
29/10/2011,N/E,N/E,N/E
30/10/2011,N/E,N/E,N/E
31/10/2011,"357,200,281,335","625,855",13.1132
1/11/2011,"289,646,564,687","322,183",13.1802
2/11/2011,N/E,N/E,13.6282
3/11/2011,"274,989,943,597","415,620",N/E
4/11/2011,"299,852,088,407","492,932",13.4128
5/11/2011,N/E,N/E,N/E
6/11/2011,N/E,N/E,N/E
7/11/2011,"302,734,807,321","350,545",13.4698
8/11/2011,"297,536,988,692","303,805",13.4504
9/11/2011,"298,922,880,019","297,081",13.3852
10/11/2011,"296,288,871,212","355,979",13.5252
11/11/2011,"267,279,081,817","470,785",13.5622
12/11/2011,N/E,N/E,N/E
13/11/2011,N/E,N/E,N/E
14/11/2011,"292,367,514,189","440,104",13.4165
15/11/2011,"275,744,228,890","485,145",13.5122
16/11/2011,"266,298,677,103","337,662",13.5672
17/11/2011,"275,180,960,023","341,290",13.5847
18/11/2011,"266,266,227,670","488,902",13.6375
19/11/2011,N/E,N/E,N/E
20/11/2011,N/E,N/E,N/E
21/11/2011,N/E,N/E,13.7033
22/11/2011,"306,378,060,770","392,927",N/E
23/11/2011,"292,282,394,813","332,753",13.9812
24/11/2011,"248,690,632,257","334,039",14.1291
25/11/2011,"346,914,637,525","482,777",14.1778
26/11/2011,N/E,N/E,N/E
27/11/2011,N/E,N/E,N/E
28/11/2011,"344,533,142,916","386,227",14.2443
29/11/2011,"371,808,408,928","450,513",14.0344
30/11/2011,"389,655,170,797","669,080",13.9538
1/12/2011,"299,970,834,712","382,336",13.61
2/12/2011,"295,116,114,772","492,378",13.5894
3/12/2011,N/E,N/E,N/E
4/12/2011,N/E,N/E,N/E
5/12/2011,"280,481,613,489","395,534",13.5488
6/12/2011,"290,123,374,125","350,392",13.4786
7/12/2011,"312,916,498,569","346,464",13.497
8/12/2011,"305,203,101,314","386,731",13.5118
9/12/2011,"301,187,365,992","570,137",13.6569
10/12/2011,N/E,N/E,N/E
11/12/2011,N/E,N/E,N/E
12/12/2011,N/E,N/E,13.6406
13/12/2011,"367,926,141,326","572,169",N/E
14/12/2011,"320,398,440,660","484,198",13.7714
15/12/2011,"353,927,478,297","612,918",13.9412
16/12/2011,"308,614,522,317","600,188",13.823
17/12/2011,N/E,N/E,N/E
18/12/2011,N/E,N/E,N/E
19/12/2011,"343,751,161,580","435,581",13.845
20/12/2011,"309,530,760,698","409,343",13.8542
21/12/2011,"328,943,359,856","389,988",13.772
22/12/2011,"355,555,573,142","400,199",13.8526
23/12/2011,"260,213,647,085","478,874",13.8169
24/12/2011,N/E,N/E,N/E
25/12/2011,N/E,N/E,N/E
26/12/2011,"284,065,809,166","275,948",13.8163
27/12/2011,"315,168,001,972","290,402",13.8483
28/12/2011,"293,862,503,363","327,534",13.9658
29/12/2011,"336,380,112,057","415,664",13.9904
30/12/2011,"338,265,810,521","590,704",13.9787
31/12/2011,N/E,N/E,N/E
1/1/2012,N/E,N/E,N/E
2/1/2012,"270,206,411,681","261,858",13.9476
3/1/2012,"253,772,514,803","243,016",13.9342
4/1/2012,"267,973,834,783","258,871",13.6882
5/1/2012,"277,719,055,262","308,481",13.7144
6/1/2012,"270,134,015,174","383,940",13.7409
7/1/2012,0,1,N/E
8/1/2012,N/E,N/E,N/E
9/1/2012,"285,953,521,562","332,303",13.7228
10/1/2012,"288,227,894,325","313,413",13.7437
11/1/2012,"281,391,981,557","272,940",13.6204
12/1/2012,"303,981,581,633","320,527",13.6592
13/01/2012,"314,114,778,098","614,554",13.5982
14/01/2012,N/E,N/E,N/E
15/01/2012,N/E,N/E,N/E
16/01/2012,"272,839,976,505","408,465",13.6263
17/01/2012,"358,803,086,252","312,421",13.5401
18/01/2012,"265,200,060,878","278,981",13.4621
19/01/2012,"268,195,520,524","303,266",13.3267
20/01/2012,"274,702,779,875","429,245",13.2516
21/01/2012,N/E,N/E,N/E
22/01/2012,N/E,N/E,N/E
23/01/2012,"304,022,839,548","312,642",13.224
24/01/2012,"249,848,237,547","276,162",13.1383
